bun;0.00%;1.11%;353.3MiB / 31.18GiB;644MB / 3.53GB;0B / 0B;13 ;21:28:55
deno;0.00%;0.37%;119.2MiB / 31.18GiB;491MB / 2.37GB;0B / 176kB;9 ;21:28:58
node;130.24%;0.27%;85.18MiB / 31.18GiB;322MB / 1.83GB;0B / 4.1kB;23 ;21:28:58
bun;0.00%;1.11%;353.3MiB / 31.18GiB;644MB / 3.53GB;0B / 0B;13 ;21:28:58
deno;0.00%;0.37%;119.2MiB / 31.18GiB;491MB / 2.37GB;0B / 176kB;9 ;21:29:01
node;127.56%;0.26%;84.44MiB / 31.18GiB;323MB / 1.83GB;0B / 4.1kB;23 ;21:29:01
bun;0.00%;1.11%;353.3MiB / 31.18GiB;644MB / 3.53GB;0B / 0B;13 ;21:29:01
deno;0.00%;0.37%;119.2MiB / 31.18GiB;491MB / 2.37GB;0B / 176kB;9 ;21:29:04
node;125.10%;0.26%;84.6MiB / 31.18GiB;323MB / 1.83GB;0B / 4.1kB;23 ;21:29:04
bun;0.00%;1.11%;353.3MiB / 31.18GiB;644MB / 3.53GB;0B / 0B;13 ;21:29:04
deno;0.00%;0.37%;119.2MiB / 31.18GiB;491MB / 2.37GB;0B / 176kB;9 ;21:29:07
node;126.89%;0.27%;85.71MiB / 31.18GiB;325MB / 1.84GB;0B / 4.1kB;23 ;21:29:07
bun;0.01%;1.11%;353.3MiB / 31.18GiB;644MB / 3.53GB;0B / 0B;13 ;21:29:07
deno;0.00%;0.37%;119.2MiB / 31.18GiB;491MB / 2.37GB;0B / 176kB;9 ;21:29:11
node;123.78%;0.27%;86.08MiB / 31.18GiB;326MB / 1.84GB;0B / 4.1kB;23 ;21:29:11
bun;0.00%;1.11%;353.3MiB / 31.18GiB;644MB / 3.53GB;0B / 0B;13 ;21:29:11
deno;0.00%;0.37%;119.2MiB / 31.18GiB;491MB / 2.37GB;0B / 176kB;9 ;21:29:14
node;126.62%;0.27%;85.41MiB / 31.18GiB;327MB / 1.84GB;0B / 4.1kB;23 ;21:29:14
bun;0.00%;1.11%;353.3MiB / 31.18GiB;644MB / 3.53GB;0B / 0B;13 ;21:29:14
deno;0.00%;0.37%;119.2MiB / 31.18GiB;491MB / 2.37GB;0B / 176kB;9 ;21:29:17
node;126.14%;0.27%;86.57MiB / 31.18GiB;328MB / 1.85GB;0B / 4.1kB;23 ;21:29:17
bun;0.00%;1.11%;353.3MiB / 31.18GiB;644MB / 3.53GB;0B / 0B;13 ;21:29:17
deno;0.00%;0.37%;119.2MiB / 31.18GiB;491MB / 2.37GB;0B / 176kB;9 ;21:29:20
node;128.65%;0.27%;86.16MiB / 31.18GiB;329MB / 1.85GB;0B / 4.1kB;23 ;21:29:20
bun;0.00%;1.11%;353.3MiB / 31.18GiB;644MB / 3.53GB;0B / 0B;13 ;21:29:20
deno;0.00%;0.37%;119.2MiB / 31.18GiB;491MB / 2.37GB;0B / 176kB;9 ;21:29:23
node;130.76%;0.27%;86.64MiB / 31.18GiB;330MB / 1.85GB;0B / 4.1kB;23 ;21:29:23
bun;0.00%;1.11%;353.3MiB / 31.18GiB;644MB / 3.53GB;0B / 0B;13 ;21:29:23
deno;0.00%;0.37%;119.2MiB / 31.18GiB;491MB / 2.37GB;0B / 176kB;9 ;21:29:25
node;127.22%;0.27%;87.08MiB / 31.18GiB;331MB / 1.85GB;0B / 4.1kB;23 ;21:29:25
bun;0.00%;1.11%;353.3MiB / 31.18GiB;644MB / 3.53GB;0B / 0B;13 ;21:29:25
deno;0.00%;0.37%;119.2MiB / 31.18GiB;491MB / 2.37GB;0B / 176kB;9 ;21:29:28
node;129.75%;0.27%;86.95MiB / 31.18GiB;332MB / 1.85GB;0B / 4.1kB;23 ;21:29:28
bun;0.00%;1.11%;353.3MiB / 31.18GiB;644MB / 3.53GB;0B / 0B;13 ;21:29:28
deno;0.00%;0.37%;119.2MiB / 31.18GiB;491MB / 2.37GB;0B / 176kB;9 ;21:29:31
node;126.61%;0.27%;87.29MiB / 31.18GiB;333MB / 1.86GB;0B / 4.1kB;23 ;21:29:31
bun;0.00%;1.11%;353.3MiB / 31.18GiB;644MB / 3.53GB;0B / 0B;13 ;21:29:31
deno;0.00%;0.37%;119.2MiB / 31.18GiB;491MB / 2.37GB;0B / 176kB;9 ;21:29:34
node;127.06%;0.27%;87.51MiB / 31.18GiB;334MB / 1.86GB;0B / 4.1kB;23 ;21:29:34
bun;0.00%;1.11%;353.3MiB / 31.18GiB;644MB / 3.53GB;0B / 0B;13 ;21:29:34
deno;0.00%;0.37%;119.2MiB / 31.18GiB;491MB / 2.37GB;0B / 176kB;9 ;21:29:37
node;128.29%;0.27%;87.45MiB / 31.18GiB;335MB / 1.86GB;0B / 4.1kB;23 ;21:29:37
bun;0.00%;1.11%;353.3MiB / 31.18GiB;644MB / 3.53GB;0B / 0B;13 ;21:29:37
deno;0.00%;0.37%;119.2MiB / 31.18GiB;491MB / 2.37GB;0B / 176kB;9 ;21:29:40
node;133.35%;0.27%;87.25MiB / 31.18GiB;336MB / 1.87GB;0B / 4.1kB;23 ;21:29:40
bun;0.00%;1.11%;353.3MiB / 31.18GiB;644MB / 3.53GB;0B / 0B;13 ;21:29:40
deno;0.00%;0.37%;119.2MiB / 31.18GiB;491MB / 2.37GB;0B / 176kB;9 ;21:29:43
node;123.08%;0.27%;87.63MiB / 31.18GiB;337MB / 1.87GB;0B / 4.1kB;23 ;21:29:43
bun;0.00%;1.11%;353.3MiB / 31.18GiB;644MB / 3.53GB;0B / 0B;13 ;21:29:43
deno;0.00%;0.37%;119.2MiB / 31.18GiB;491MB / 2.37GB;0B / 176kB;9 ;21:29:46
node;124.81%;0.28%;87.88MiB / 31.18GiB;338MB / 1.87GB;0B / 4.1kB;23 ;21:29:46
bun;0.00%;1.11%;353.3MiB / 31.18GiB;644MB / 3.53GB;0B / 0B;13 ;21:29:46
deno;0.00%;0.37%;119.2MiB / 31.18GiB;491MB / 2.37GB;0B / 176kB;9 ;21:29:49
node;127.21%;0.28%;87.87MiB / 31.18GiB;339MB / 1.87GB;0B / 4.1kB;23 ;21:29:49
bun;0.00%;1.11%;353.3MiB / 31.18GiB;644MB / 3.53GB;0B / 0B;13 ;21:29:49
deno;0.00%;0.37%;119.2MiB / 31.18GiB;491MB / 2.37GB;0B / 176kB;9 ;21:29:52
node;124.88%;0.28%;88.36MiB / 31.18GiB;340MB / 1.88GB;0B / 4.1kB;23 ;21:29:52
bun;0.00%;1.11%;353.3MiB / 31.18GiB;644MB / 3.53GB;0B / 0B;13 ;21:29:52
deno;0.00%;0.37%;119.2MiB / 31.18GiB;491MB / 2.37GB;0B / 176kB;9 ;21:29:55
node;132.26%;0.28%;88.63MiB / 31.18GiB;341MB / 1.88GB;0B / 4.1kB;23 ;21:29:55
bun;0.00%;1.11%;353.3MiB / 31.18GiB;644MB / 3.53GB;0B / 0B;13 ;21:29:55
deno;0.00%;0.37%;119.2MiB / 31.18GiB;491MB / 2.37GB;0B / 176kB;9 ;21:29:58
node;127.96%;0.28%;89.19MiB / 31.18GiB;342MB / 1.88GB;0B / 4.1kB;23 ;21:29:58
bun;0.00%;1.11%;353.3MiB / 31.18GiB;644MB / 3.53GB;0B / 0B;13 ;21:29:58
deno;0.00%;0.37%;119.2MiB / 31.18GiB;491MB / 2.37GB;0B / 176kB;9 ;21:30:01
node;129.06%;0.28%;88.95MiB / 31.18GiB;343MB / 1.88GB;0B / 4.1kB;23 ;21:30:01
bun;0.00%;1.11%;353.3MiB / 31.18GiB;644MB / 3.53GB;0B / 0B;13 ;21:30:01
deno;0.00%;0.37%;119.2MiB / 31.18GiB;491MB / 2.37GB;0B / 176kB;9 ;21:30:04
node;131.28%;0.28%;89.64MiB / 31.18GiB;345MB / 1.89GB;0B / 4.1kB;23 ;21:30:04
bun;0.00%;1.11%;353.3MiB / 31.18GiB;644MB / 3.53GB;0B / 0B;13 ;21:30:04
deno;0.00%;0.37%;119.2MiB / 31.18GiB;491MB / 2.37GB;0B / 176kB;9 ;21:30:07
node;131.33%;0.28%;89.86MiB / 31.18GiB;346MB / 1.89GB;0B / 4.1kB;23 ;21:30:07
bun;0.00%;1.11%;353.3MiB / 31.18GiB;644MB / 3.53GB;0B / 0B;13 ;21:30:07
deno;0.00%;0.37%;119.2MiB / 31.18GiB;491MB / 2.37GB;0B / 176kB;9 ;21:30:10
node;128.21%;0.28%;90.09MiB / 31.18GiB;346MB / 1.89GB;0B / 4.1kB;23 ;21:30:10
bun;0.00%;1.11%;353.3MiB / 31.18GiB;644MB / 3.53GB;0B / 0B;13 ;21:30:10
deno;0.00%;0.37%;119.2MiB / 31.18GiB;491MB / 2.37GB;0B / 176kB;9 ;21:30:13
node;125.69%;0.28%;90.45MiB / 31.18GiB;348MB / 1.89GB;0B / 4.1kB;23 ;21:30:13
bun;0.00%;1.11%;353.3MiB / 31.18GiB;644MB / 3.53GB;0B / 0B;13 ;21:30:13
deno;0.00%;0.37%;119.2MiB / 31.18GiB;491MB / 2.37GB;0B / 176kB;9 ;21:30:16
node;117.70%;0.28%;90.77MiB / 31.18GiB;349MB / 1.9GB;0B / 4.1kB;23 ;21:30:16
bun;0.00%;1.11%;353.3MiB / 31.18GiB;644MB / 3.53GB;0B / 0B;13 ;21:30:16
deno;0.00%;0.37%;119.2MiB / 31.18GiB;491MB / 2.37GB;0B / 176kB;9 ;21:30:19
node;123.50%;0.28%;90.95MiB / 31.18GiB;350MB / 1.9GB;0B / 4.1kB;23 ;21:30:19
bun;0.00%;1.11%;353.3MiB / 31.18GiB;644MB / 3.53GB;0B / 0B;13 ;21:30:19
deno;0.00%;0.37%;119.2MiB / 31.18GiB;491MB / 2.37GB;0B / 176kB;9 ;21:30:22
node;124.69%;0.29%;91.18MiB / 31.18GiB;351MB / 1.9GB;0B / 4.1kB;23 ;21:30:22
bun;0.00%;1.11%;353.3MiB / 31.18GiB;644MB / 3.53GB;0B / 0B;13 ;21:30:22
deno;0.00%;0.37%;119.2MiB / 31.18GiB;491MB / 2.37GB;0B / 176kB;9 ;21:30:25
node;122.33%;0.29%;91.53MiB / 31.18GiB;352MB / 1.9GB;0B / 4.1kB;23 ;21:30:25
bun;0.00%;1.11%;353.3MiB / 31.18GiB;644MB / 3.53GB;0B / 0B;13 ;21:30:25
deno;0.00%;0.37%;119.2MiB / 31.18GiB;491MB / 2.37GB;0B / 176kB;9 ;21:30:28
node;132.39%;0.29%;91.67MiB / 31.18GiB;353MB / 1.91GB;0B / 4.1kB;23 ;21:30:28
bun;0.00%;1.11%;353.3MiB / 31.18GiB;644MB / 3.53GB;0B / 0B;13 ;21:30:28
deno;0.00%;0.37%;119.2MiB / 31.18GiB;491MB / 2.37GB;0B / 176kB;9 ;21:30:31
node;131.42%;0.29%;92.05MiB / 31.18GiB;354MB / 1.91GB;0B / 4.1kB;23 ;21:30:31
bun;0.00%;1.11%;353.3MiB / 31.18GiB;644MB / 3.53GB;0B / 0B;13 ;21:30:31
deno;0.00%;0.37%;119.2MiB / 31.18GiB;491MB / 2.37GB;0B / 176kB;9 ;21:30:34
node;127.33%;0.29%;91.84MiB / 31.18GiB;355MB / 1.91GB;0B / 4.1kB;23 ;21:30:34
bun;0.00%;1.11%;353.3MiB / 31.18GiB;644MB / 3.53GB;0B / 0B;13 ;21:30:34
deno;0.00%;0.37%;119.2MiB / 31.18GiB;491MB / 2.37GB;0B / 176kB;9 ;21:30:37
node;121.22%;0.29%;92.57MiB / 31.18GiB;356MB / 1.92GB;0B / 4.1kB;23 ;21:30:37
bun;0.01%;1.11%;353.3MiB / 31.18GiB;644MB / 3.53GB;0B / 0B;13 ;21:30:37
deno;0.00%;0.37%;119.2MiB / 31.18GiB;491MB / 2.37GB;0B / 176kB;9 ;21:30:40
node;127.42%;0.29%;92.14MiB / 31.18GiB;357MB / 1.92GB;0B / 4.1kB;23 ;21:30:40
bun;0.00%;1.11%;353.3MiB / 31.18GiB;644MB / 3.53GB;0B / 0B;13 ;21:30:40
deno;0.00%;0.37%;119.2MiB / 31.18GiB;491MB / 2.37GB;0B / 176kB;9 ;21:30:43
node;128.39%;0.29%;92.89MiB / 31.18GiB;358MB / 1.92GB;0B / 4.1kB;23 ;21:30:43
bun;0.00%;1.11%;353.3MiB / 31.18GiB;644MB / 3.53GB;0B / 0B;13 ;21:30:43
deno;0.00%;0.37%;119.2MiB / 31.18GiB;491MB / 2.37GB;0B / 176kB;9 ;21:30:46
node;126.71%;0.29%;92.57MiB / 31.18GiB;359MB / 1.92GB;0B / 4.1kB;23 ;21:30:46
bun;0.00%;1.11%;353.3MiB / 31.18GiB;644MB / 3.53GB;0B / 0B;13 ;21:30:46
deno;0.00%;0.37%;119.2MiB / 31.18GiB;491MB / 2.37GB;0B / 176kB;9 ;21:30:49
node;79.01%;0.29%;93.93MiB / 31.18GiB;360MB / 1.93GB;0B / 4.1kB;23 ;21:30:49
bun;0.00%;1.11%;353.3MiB / 31.18GiB;644MB / 3.53GB;0B / 0B;13 ;21:30:49
deno;0.00%;0.37%;119.2MiB / 31.18GiB;491MB / 2.37GB;0B / 176kB;9 ;21:30:52
node;0.00%;0.29%;93.93MiB / 31.18GiB;360MB / 1.93GB;0B / 4.1kB;23 ;21:30:52
bun;107.77%;1.13%;360.4MiB / 31.18GiB;649MB / 3.54GB;0B / 0B;21 ;21:30:52
deno;0.00%;0.37%;119.2MiB / 31.18GiB;491MB / 2.37GB;0B / 176kB;9 ;21:30:55
node;0.00%;0.29%;93.93MiB / 31.18GiB;360MB / 1.93GB;0B / 4.1kB;23 ;21:30:55
bun;108.59%;1.17%;372.6MiB / 31.18GiB;656MB / 3.55GB;0B / 0B;21 ;21:30:55
deno;0.00%;0.37%;119.2MiB / 31.18GiB;491MB / 2.37GB;0B / 176kB;9 ;21:30:58
node;0.00%;0.29%;93.93MiB / 31.18GiB;360MB / 1.93GB;0B / 4.1kB;23 ;21:30:58
bun;107.59%;1.18%;375.8MiB / 31.18GiB;662MB / 3.57GB;0B / 0B;21 ;21:30:58
deno;0.00%;0.37%;119.2MiB / 31.18GiB;491MB / 2.37GB;0B / 176kB;9 ;21:31:02
node;0.00%;0.29%;93.93MiB / 31.18GiB;360MB / 1.93GB;0B / 4.1kB;23 ;21:31:02
bun;107.87%;1.14%;364.7MiB / 31.18GiB;668MB / 3.58GB;0B / 0B;21 ;21:31:02
deno;0.00%;0.37%;119.2MiB / 31.18GiB;491MB / 2.37GB;0B / 176kB;9 ;21:31:05
node;0.00%;0.29%;93.93MiB / 31.18GiB;360MB / 1.93GB;0B / 4.1kB;23 ;21:31:05
bun;107.58%;1.18%;375.7MiB / 31.18GiB;675MB / 3.59GB;0B / 0B;21 ;21:31:05
deno;0.00%;0.37%;119.2MiB / 31.18GiB;491MB / 2.37GB;0B / 176kB;9 ;21:31:08
node;0.00%;0.29%;93.93MiB / 31.18GiB;360MB / 1.93GB;0B / 4.1kB;23 ;21:31:08
bun;106.89%;1.15%;365.8MiB / 31.18GiB;683MB / 3.61GB;0B / 0B;21 ;21:31:08
deno;0.00%;0.37%;119.2MiB / 31.18GiB;491MB / 2.37GB;0B / 176kB;9 ;21:31:11
node;0.00%;0.29%;93.93MiB / 31.18GiB;360MB / 1.93GB;0B / 4.1kB;23 ;21:31:11
bun;109.11%;1.18%;376.6MiB / 31.18GiB;689MB / 3.63GB;0B / 0B;21 ;21:31:11
deno;0.00%;0.37%;119.2MiB / 31.18GiB;491MB / 2.37GB;0B / 176kB;9 ;21:31:14
node;0.00%;0.29%;93.93MiB / 31.18GiB;360MB / 1.93GB;0B / 4.1kB;23 ;21:31:14
bun;108.64%;1.14%;365.2MiB / 31.18GiB;696MB / 3.64GB;0B / 0B;21 ;21:31:14
deno;0.00%;0.37%;119.2MiB / 31.18GiB;491MB / 2.37GB;0B / 176kB;9 ;21:31:17
node;0.00%;0.29%;93.93MiB / 31.18GiB;360MB / 1.93GB;0B / 4.1kB;23 ;21:31:17
bun;107.94%;1.16%;369.3MiB / 31.18GiB;700MB / 3.65GB;0B / 0B;21 ;21:31:17
deno;0.00%;0.37%;119.2MiB / 31.18GiB;491MB / 2.37GB;0B / 176kB;9 ;21:31:20
node;0.00%;0.29%;93.93MiB / 31.18GiB;360MB / 1.93GB;0B / 4.1kB;23 ;21:31:20
bun;102.86%;1.18%;375.3MiB / 31.18GiB;706MB / 3.66GB;0B / 0B;21 ;21:31:20
deno;0.00%;0.37%;119.2MiB / 31.18GiB;491MB / 2.37GB;0B / 176kB;9 ;21:31:23
node;0.00%;0.29%;93.93MiB / 31.18GiB;360MB / 1.93GB;0B / 4.1kB;23 ;21:31:23
bun;108.65%;1.14%;364.2MiB / 31.18GiB;712MB / 3.67GB;0B / 0B;21 ;21:31:23
deno;0.00%;0.37%;119.2MiB / 31.18GiB;491MB / 2.37GB;0B / 176kB;9 ;21:31:26
node;0.00%;0.29%;93.93MiB / 31.18GiB;360MB / 1.93GB;0B / 4.1kB;23 ;21:31:26
bun;109.06%;1.18%;376.7MiB / 31.18GiB;719MB / 3.69GB;0B / 0B;21 ;21:31:26
deno;0.00%;0.37%;119.2MiB / 31.18GiB;491MB / 2.37GB;0B / 176kB;9 ;21:31:29
node;0.00%;0.29%;93.93MiB / 31.18GiB;360MB / 1.93GB;0B / 4.1kB;23 ;21:31:29
bun;108.78%;1.15%;366.4MiB / 31.18GiB;725MB / 3.7GB;0B / 0B;21 ;21:31:29
deno;0.00%;0.37%;119.2MiB / 31.18GiB;491MB / 2.37GB;0B / 176kB;9 ;21:31:32
node;0.00%;0.29%;93.93MiB / 31.18GiB;360MB / 1.93GB;0B / 4.1kB;23 ;21:31:32
bun;108.24%;1.17%;373.4MiB / 31.18GiB;732MB / 3.72GB;0B / 0B;21 ;21:31:32
deno;0.00%;0.37%;119.2MiB / 31.18GiB;491MB / 2.37GB;0B / 176kB;9 ;21:31:34
node;0.00%;0.29%;93.93MiB / 31.18GiB;360MB / 1.93GB;0B / 4.1kB;23 ;21:31:34
bun;107.46%;1.16%;370.4MiB / 31.18GiB;738MB / 3.73GB;0B / 0B;21 ;21:31:34
deno;0.00%;0.37%;119.2MiB / 31.18GiB;491MB / 2.37GB;0B / 176kB;9 ;21:31:37
node;0.00%;0.29%;93.93MiB / 31.18GiB;360MB / 1.93GB;0B / 4.1kB;23 ;21:31:37
bun;109.11%;1.14%;363.7MiB / 31.18GiB;742MB / 3.74GB;0B / 0B;21 ;21:31:37
deno;0.00%;0.37%;119.2MiB / 31.18GiB;491MB / 2.37GB;0B / 176kB;9 ;21:31:40
node;0.00%;0.29%;93.93MiB / 31.18GiB;360MB / 1.93GB;0B / 4.1kB;23 ;21:31:40
bun;102.56%;1.17%;373.6MiB / 31.18GiB;750MB / 3.76GB;0B / 0B;21 ;21:31:40
deno;0.00%;0.37%;119.2MiB / 31.18GiB;491MB / 2.37GB;0B / 176kB;9 ;21:31:43
node;0.00%;0.29%;93.93MiB / 31.18GiB;360MB / 1.93GB;0B / 4.1kB;23 ;21:31:43
bun;107.25%;1.14%;364MiB / 31.18GiB;756MB / 3.77GB;0B / 0B;21 ;21:31:43
deno;0.00%;0.37%;119.2MiB / 31.18GiB;491MB / 2.37GB;0B / 176kB;9 ;21:31:46
node;0.00%;0.29%;93.93MiB / 31.18GiB;360MB / 1.93GB;0B / 4.1kB;23 ;21:31:46
bun;104.59%;1.17%;372.6MiB / 31.18GiB;761MB / 3.78GB;0B / 0B;21 ;21:31:46
deno;0.00%;0.37%;119.2MiB / 31.18GiB;491MB / 2.37GB;0B / 176kB;9 ;21:31:49
node;0.00%;0.29%;93.93MiB / 31.18GiB;360MB / 1.93GB;0B / 4.1kB;23 ;21:31:49
bun;108.65%;1.16%;370.4MiB / 31.18GiB;767MB / 3.79GB;0B / 0B;21 ;21:31:49
deno;0.00%;0.37%;119.2MiB / 31.18GiB;491MB / 2.37GB;0B / 176kB;9 ;21:31:52
node;0.00%;0.29%;93.93MiB / 31.18GiB;360MB / 1.93GB;0B / 4.1kB;23 ;21:31:52
bun;105.40%;1.15%;367.8MiB / 31.18GiB;773MB / 3.81GB;0B / 0B;21 ;21:31:52
deno;0.00%;0.37%;119.2MiB / 31.18GiB;491MB / 2.37GB;0B / 176kB;9 ;21:31:55
node;0.00%;0.29%;93.93MiB / 31.18GiB;360MB / 1.93GB;0B / 4.1kB;23 ;21:31:55
bun;106.38%;1.18%;375.6MiB / 31.18GiB;780MB / 3.82GB;0B / 0B;21 ;21:31:55
deno;0.00%;0.37%;119.2MiB / 31.18GiB;491MB / 2.37GB;0B / 176kB;9 ;21:31:58
node;0.00%;0.29%;93.93MiB / 31.18GiB;360MB / 1.93GB;0B / 4.1kB;23 ;21:31:58
bun;108.65%;1.15%;368.5MiB / 31.18GiB;789MB / 3.84GB;0B / 0B;21 ;21:31:58
deno;0.00%;0.37%;119.2MiB / 31.18GiB;491MB / 2.37GB;0B / 176kB;9 ;21:32:01
node;0.00%;0.29%;93.93MiB / 31.18GiB;360MB / 1.93GB;0B / 4.1kB;23 ;21:32:01
bun;104.20%;1.17%;375MiB / 31.18GiB;795MB / 3.85GB;0B / 0B;21 ;21:32:01
deno;0.00%;0.37%;119.2MiB / 31.18GiB;491MB / 2.37GB;0B / 176kB;9 ;21:32:04
node;0.00%;0.29%;93.93MiB / 31.18GiB;360MB / 1.93GB;0B / 4.1kB;23 ;21:32:04
bun;107.65%;1.14%;365.1MiB / 31.18GiB;802MB / 3.87GB;0B / 0B;21 ;21:32:04
deno;0.00%;0.37%;119.2MiB / 31.18GiB;491MB / 2.37GB;0B / 176kB;9 ;21:32:07
node;0.00%;0.29%;93.93MiB / 31.18GiB;360MB / 1.93GB;0B / 4.1kB;23 ;21:32:07
bun;106.76%;1.17%;373.8MiB / 31.18GiB;806MB / 3.88GB;0B / 0B;21 ;21:32:07
deno;0.00%;0.37%;119.2MiB / 31.18GiB;491MB / 2.37GB;0B / 176kB;9 ;21:32:10
node;0.00%;0.29%;93.93MiB / 31.18GiB;360MB / 1.93GB;0B / 4.1kB;23 ;21:32:10
bun;106.78%;1.16%;370.8MiB / 31.18GiB;812MB / 3.89GB;0B / 0B;21 ;21:32:10
deno;0.00%;0.37%;119.2MiB / 31.18GiB;491MB / 2.37GB;0B / 176kB;9 ;21:32:13
node;0.00%;0.29%;93.93MiB / 31.18GiB;360MB / 1.93GB;0B / 4.1kB;23 ;21:32:13
bun;108.94%;1.17%;373.5MiB / 31.18GiB;821MB / 3.91GB;0B / 0B;21 ;21:32:13
deno;0.00%;0.37%;119.2MiB / 31.18GiB;491MB / 2.37GB;0B / 176kB;9 ;21:32:16
node;0.00%;0.29%;93.93MiB / 31.18GiB;360MB / 1.93GB;0B / 4.1kB;23 ;21:32:16
bun;109.88%;1.16%;368.8MiB / 31.18GiB;827MB / 3.92GB;0B / 0B;21 ;21:32:16
deno;0.00%;0.37%;119.2MiB / 31.18GiB;491MB / 2.37GB;0B / 176kB;9 ;21:32:19
node;0.00%;0.29%;93.93MiB / 31.18GiB;360MB / 1.93GB;0B / 4.1kB;23 ;21:32:19
bun;108.44%;1.16%;369.6MiB / 31.18GiB;834MB / 3.94GB;0B / 0B;21 ;21:32:19
deno;0.00%;0.37%;119.2MiB / 31.18GiB;491MB / 2.37GB;0B / 176kB;9 ;21:32:22
node;0.00%;0.29%;93.93MiB / 31.18GiB;360MB / 1.93GB;0B / 4.1kB;23 ;21:32:22
bun;108.53%;1.18%;376.5MiB / 31.18GiB;838MB / 3.94GB;0B / 0B;21 ;21:32:22
deno;0.00%;0.37%;119.2MiB / 31.18GiB;491MB / 2.37GB;0B / 176kB;9 ;21:32:25
node;0.00%;0.29%;93.93MiB / 31.18GiB;360MB / 1.93GB;0B / 4.1kB;23 ;21:32:25
bun;109.34%;1.14%;365.4MiB / 31.18GiB;844MB / 3.96GB;0B / 0B;21 ;21:32:25
deno;0.00%;0.37%;119.2MiB / 31.18GiB;491MB / 2.37GB;0B / 176kB;9 ;21:32:28
node;0.00%;0.29%;93.93MiB / 31.18GiB;360MB / 1.93GB;0B / 4.1kB;23 ;21:32:28
bun;108.19%;1.17%;374.5MiB / 31.18GiB;851MB / 3.97GB;0B / 0B;21 ;21:32:28
deno;0.00%;0.37%;119.2MiB / 31.18GiB;491MB / 2.37GB;0B / 176kB;9 ;21:32:31
node;0.00%;0.29%;93.93MiB / 31.18GiB;360MB / 1.93GB;0B / 4.1kB;23 ;21:32:31
bun;108.09%;1.16%;369.8MiB / 31.18GiB;857MB / 3.99GB;0B / 0B;21 ;21:32:31
deno;0.00%;0.37%;119.2MiB / 31.18GiB;491MB / 2.37GB;0B / 176kB;9 ;21:32:34
node;0.00%;0.29%;93.93MiB / 31.18GiB;360MB / 1.93GB;0B / 4.1kB;23 ;21:32:34
bun;106.12%;1.16%;370.7MiB / 31.18GiB;864MB / 4GB;0B / 0B;21 ;21:32:34
deno;0.00%;0.37%;119.2MiB / 31.18GiB;491MB / 2.37GB;0B / 176kB;9 ;21:32:37
node;0.00%;0.29%;93.93MiB / 31.18GiB;360MB / 1.93GB;0B / 4.1kB;23 ;21:32:37
bun;109.53%;1.18%;375.2MiB / 31.18GiB;870MB / 4.02GB;0B / 0B;21 ;21:32:37
deno;0.00%;0.37%;119.2MiB / 31.18GiB;491MB / 2.37GB;0B / 176kB;9 ;21:32:40
node;0.00%;0.29%;93.93MiB / 31.18GiB;360MB / 1.93GB;0B / 4.1kB;23 ;21:32:40
bun;108.86%;1.15%;366.4MiB / 31.18GiB;877MB / 4.03GB;0B / 0B;21 ;21:32:40
deno;0.00%;0.37%;119.2MiB / 31.18GiB;491MB / 2.37GB;0B / 176kB;9 ;21:32:43
node;0.00%;0.29%;93.93MiB / 31.18GiB;360MB / 1.93GB;0B / 4.1kB;23 ;21:32:43
bun;107.19%;1.18%;375.4MiB / 31.18GiB;883MB / 4.04GB;0B / 0B;21 ;21:32:43
deno;0.00%;0.37%;119.2MiB / 31.18GiB;491MB / 2.37GB;0B / 176kB;9 ;21:32:46
node;0.00%;0.29%;93.93MiB / 31.18GiB;360MB / 1.93GB;0B / 4.1kB;23 ;21:32:46
bun;108.53%;1.14%;365.3MiB / 31.18GiB;889MB / 4.06GB;0B / 0B;21 ;21:32:46
deno;0.00%;0.37%;119.2MiB / 31.18GiB;491MB / 2.37GB;0B / 176kB;9 ;21:32:49
node;0.00%;0.29%;93.93MiB / 31.18GiB;360MB / 1.93GB;0B / 4.1kB;23 ;21:32:49
bun;107.27%;1.18%;376.3MiB / 31.18GiB;898MB / 4.08GB;0B / 0B;21 ;21:32:49
deno;0.00%;0.37%;119.2MiB / 31.18GiB;491MB / 2.37GB;0B / 176kB;9 ;21:32:52
node;0.00%;0.29%;93.93MiB / 31.18GiB;360MB / 1.93GB;0B / 4.1kB;23 ;21:32:52
bun;108.26%;1.16%;369.7MiB / 31.18GiB;901MB / 4.12GB;0B / 0B;21 ;21:32:52
deno;0.00%;0.37%;119.2MiB / 31.18GiB;491MB / 2.37GB;0B / 176kB;9 ;21:32:55
node;0.00%;0.29%;93.93MiB / 31.18GiB;360MB / 1.93GB;0B / 4.1kB;23 ;21:32:55
bun;107.06%;1.12%;357.7MiB / 31.18GiB;909MB / 4.2GB;0B / 0B;21 ;21:32:55
deno;0.00%;0.37%;119.2MiB / 31.18GiB;491MB / 2.37GB;0B / 176kB;9 ;21:32:58
node;0.00%;0.29%;93.93MiB / 31.18GiB;360MB / 1.93GB;0B / 4.1kB;23 ;21:32:58
bun;107.63%;1.13%;359.4MiB / 31.18GiB;915MB / 4.27GB;0B / 0B;21 ;21:32:58
deno;0.00%;0.37%;119.2MiB / 31.18GiB;491MB / 2.37GB;0B / 176kB;9 ;21:33:02
